Control Box No.76(Total),CH1,CH2,CH3,CH4,CH5,CH6,CH7,CH8,CH9,CH10,CH11,CH12,CH13,CH14,CH15,CH16,CH17,CH18,CH19,CH20,CH21,CH22,Mark,Time,PreScan,HbOffset
77,0.00000000,0.00000000,0.00000000,0.08663230,-0.30925092,-0.36287430,-0.48929349,-0.27100104,0.24140432,0.42032570,0.06787430,-0.13641617,-0.04318177,-0.08447340,-0.18611936,-0.43638748,-0.12667868,-0.66044372,-0.21781980,0.00000000,0.00000000,0.00000000,0,16:49:20.0,0,0
78,0.00000000,0.00000000,0.00000000,0.08619500,-0.33897221,-0.37954092,-0.49493924,-0.28144538,0.18235075,0.40880889,0.06904352,-0.16407269,-0.07350180,-0.12304357,-0.21711670,-0.45416689,-0.16163218,-0.68519139,-0.22864179,0.00000000,0.00000000,0.00000000,0,16:49:20.0,0,0
79,0.00000000,0.00000000,0.00000000,0.06573445,-0.40382987,-0.42286065,-0.53899360,-0.31100556,0.11101609,0.40609783,0.06861971,-0.21049333,-0.11481124,-0.17436823,-0.25949860,-0.49198878,-0.20652923,-0.71555400,-0.25203627,0.00000000,0.00000000,0.00000000,0,16:49:21.0,0,0
80,0.00000000,0.00000000,0.00000000,0.02226653,-0.48734447,-0.49040401,-0.60004401,-0.35233119,0.01280446,0.39210865,0.06179048,-0.27023247,-0.17205523,-0.24214667,-0.31536609,-0.54012835,-0.26054919,-0.75865418,-0.28283656,0.00000000,0.00000000,0.00000000,0,16:49:21.0,0,0
81,0.00000000,0.00000000,0.00000000,0.05391796,-0.34267855,-0.39943767,-0.51097959,-0.29126456,0.21143445,0.41133761,0.06126810,-0.16549112,-0.06854929,-0.10657986,-0.21112171,-0.45393965,-0.13785657,-0.68290395,-0.23908302,0.00000000,0.00000000,0.00000000,0,16:49:21.0,0,0
82,0.00000000,0.00000000,0.00000000,0.09503306,-0.27485162,-0.34501982,-0.45167488,-0.26364142,0.28403845,0.42395121,0.06035273,-0.11899982,-0.03087939,-0.06677924,-0.17657384,-0.42760175,-0.11566593,-0.67024279,-0.22609977,0.00000000,0.00000000,0.00000000,0,16:49:21.0,0,0
83,0.00000000,0.00000000,0.00000000,0.09624210,-0.29931894,-0.35974479,-0.45850140,-0.27124035,0.24823362,0.42726594,0.06441049,-0.13875462,-0.05364099,-0.10101997,-0.20078509,-0.44951147,-0.15042758,-0.69548464,-0.23832229,0.00000000,0.00000000,0.00000000,0,16:49:21.0,0,0
84,0.00000000,0.00000000,0.00000000,0.07147074,-0.36930060,-0.40334311,-0.50037903,-0.29870421,0.16895726,0.41492456,0.06391156,-0.18315914,-0.09895480,-0.15530486,-0.24330334,-0.48324090,-0.19500735,-0.72458732,-0.25990975,0.00000000,0.00000000,0.00000000,0,16:49:22.0,0,0
85,0.00000000,0.00000000,0.00000000,0.02110686,-0.45797119,-0.47401163,-0.56506217,-0.34066528,0.05560977,0.39335388,0.05678775,-0.24421062,-0.16012552,-0.22815719,-0.30051216,-0.53031510,-0.25036043,-0.76337004,-0.28741112,0.00000000,0.00000000,0.00000000,0,16:49:22.0,0,0
86,0.00000000,0.00000000,0.00000000,0.02918105,-0.41373748,-0.45237488,-0.54978573,-0.32023764,0.16771168,0.40068871,0.05720589,-0.18829747,-0.09479672,-0.13629599,-0.22985519,-0.47448677,-0.15945190,-0.70193094,-0.25460351,0.00000000,0.00000000,0.00000000,0,16:49:22.0,0,0
87,0.00000000,0.00000000,0.00000000,0.09954261,-0.27006739,-0.34305882,-0.43169671,-0.25276145,0.28869566,0.41830873,0.06629069,-0.11234061,-0.03379457,-0.07014511,-0.17479479,-0.42717862,-0.11849578,-0.67059338,-0.23291802,0.00000000,0.00000000,0.00000000,0,16:49:22.0,0,0
88,0.00000000,0.00000000,0.00000000,0.11404891,-0.27653426,-0.34285712,-0.42082310,-0.25088713,0.26021519,0.40501311,0.06467563,-0.11913946,-0.04744127,-0.08776066,-0.18324097,-0.42842588,-0.13629881,-0.67796928,-0.23397033,0.00000000,0.00000000,0.00000000,0,16:49:22.0,0,0
89,0.00000000,0.00000000,0.00000000,0.09257287,-0.34290496,-0.38976955,-0.46896401,-0.27697724,0.18530516,0.40532151,0.06681328,-0.16415837,-0.08517070,-0.13898505,-0.22082868,-0.45752305,-0.17634690,-0.69890761,-0.25029817,0.00000000,0.00000000,0.00000000,0,16:49:23.0,0,0
90,0.00000000,0.00000000,0.00000000,0.04324024,-0.42324734,-0.45419416,-0.52435464,-0.31476465,0.07208311,0.37846690,0.05655281,-0.22663842,-0.14939916,-0.20855886,-0.27250826,-0.49536073,-0.23053777,-0.72977817,-0.27574381,0.00000000,0.00000000,0.00000000,0,16:49:23.0,0,0
91,0.00000000,0.00000000,0.00000000,-0.00242580,-0.50873983,-0.52296424,-0.58442467,-0.35867891,0.00328030,0.36151505,0.04974021,-0.26668704,-0.17668709,-0.23389795,-0.27878127,-0.49882829,-0.20487183,-0.70715421,-0.26895615,0.00000000,0.00000000,0.00000000,0,16:49:23.0,0,0
92,0.00000000,0.00000000,0.00000000,0.09527647,-0.29474533,-0.37116671,-0.43953380,-0.26060212,0.22735059,0.38701189,0.05968535,-0.13761646,-0.05557645,-0.08969319,-0.18379082,-0.41269225,-0.12909831,-0.65129268,-0.23188952,0.00000000,0.00000000,0.00000000,0,16:49:23.0,0,0
93,0.00000000,0.00000000,0.00000000,0.09865250,-0.27620173,-0.36129138,-0.41955763,-0.25644210,0.23113827,0.37783691,0.05747118,-0.12990165,-0.05804567,-0.09609795,-0.18050912,-0.40653867,-0.13402918,-0.64440185,-0.22821891,0.00000000,0.00000000,0.00000000,0,16:49:23.0,0,0
94,0.00000000,0.00000000,0.00000000,0.07324024,-0.34234878,-0.40626818,-0.46290857,-0.28382340,0.15788826,0.38419348,0.06456749,-0.17308450,-0.09593178,-0.14832439,-0.22136892,-0.44410881,-0.17670125,-0.67599821,-0.24617037,0.00000000,0.00000000,0.00000000,0,16:49:24.0,0,0
95,0.00000000,0.00000000,0.00000000,0.04475297,-0.41815963,-0.46174830,-0.52075261,-0.31978446,0.06644946,0.36959198,0.05902030,-0.22588484,-0.14705551,-0.21013506,-0.27045083,-0.48748186,-0.22751755,-0.70659828,-0.26780388,0.00000000,0.00000000,0.00000000,0,16:49:24.0,0,0
96,0.00000000,0.00000000,0.00000000,-0.00569316,-0.50943458,-0.53823882,-0.59539580,-0.36816287,-0.04006533,0.35526723,0.05286858,-0.28770673,-0.20707235,-0.28116456,-0.32430944,-0.53744972,-0.27669877,-0.74437314,-0.29672554,0.00000000,0.00000000,0.00000000,0,16:49:24.0,0,0
97,0.00000000,0.00000000,0.00000000,0.06810446,-0.31538635,-0.40469792,-0.46432748,-0.27989566,0.21573177,0.38214046,0.06269430,-0.14652860,-0.06615123,-0.10416052,-0.18900375,-0.42296055,-0.12903175,-0.62942606,-0.22543539,0.00000000,0.00000000,0.00000000,0,16:49:24.0,0,0
98,0.00000000,0.00000000,0.00000000,0.09043024,-0.26589081,-0.36792594,-0.41925719,-0.25884360,0.25794828,0.37586677,0.06285125,-0.11337294,-0.04425266,-0.08194321,-0.16820545,-0.40199775,-0.12002653,-0.61557150,-0.21264340,0.00000000,0.00000000,0.00000000,0,16:49:24.0,0,0
99,0.00000000,0.00000000,0.00000000,0.08274207,-0.31838790,-0.39934635,-0.44521794,-0.27687111,0.19462837,0.37539637,0.06627719,-0.14819968,-0.07851527,-0.12834980,-0.20203906,-0.43018407,-0.16209522,-0.63919431,-0.22500053,0.00000000,0.00000000,0.00000000,0,16:49:25.0,0,0
100,0.00000000,0.00000000,0.00000000,0.04906113,-0.39159945,-0.45122454,-0.49736992,-0.30971462,0.10366683,0.36624581,0.06282343,-0.20191543,-0.13015068,-0.18820806,-0.25186810,-0.46894473,-0.20949364,-0.66786754,-0.24688809,0.00000000,0.00000000,0.00000000,0,16:49:25.0,0,0
101,0.00000000,0.00000000,0.00000000,0.00827481,-0.48644289,-0.52262068,-0.56644732,-0.35208899,-0.01409689,0.34428212,0.05405793,-0.26812932,-0.19116095,-0.25994337,-0.30988631,-0.51403546,-0.26476604,-0.70541435,-0.27145380,0.00000000,0.00000000,0.00000000,0,16:49:25.0,0,0
102,0.00000000,0.00000000,0.00000000,0.03777802,-0.38966626,-0.46651584,-0.51233196,-0.30906367,0.13275406,0.34863544,0.05878180,-0.19314188,-0.11220661,-0.14651325,-0.22560616,-0.43998972,-0.16047840,-0.62394112,-0.22615990,0.00000000,0.00000000,0.00000000,0,16:49:25.0,0,0
103,0.00000000,0.00000000,0.00000000,0.09343153,-0.30811366,-0.40313342,-0.43058416,-0.27049401,0.20103824,0.36244738,0.06417503,-0.14575894,-0.06997363,-0.10476604,-0.18869621,-0.40617314,-0.13245738,-0.59986418,-0.20279109,0.00000000,0.00000000,0.00000000,0,16:49:25.0,0,0
104,0.00000000,0.00000000,0.00000000,0.09681900,-0.31954142,-0.40427688,-0.43376416,-0.27947000,0.17233677,0.35267794,0.05522906,-0.16557926,-0.08989786,-0.13030802,-0.20965591,-0.41702992,-0.15850072,-0.61237031,-0.20587194,0.00000000,0.00000000,0.00000000,0,16:49:26.0,0,0
105,0.00000000,0.00000000,0.00000000,0.05957813,-0.37989962,-0.46647117,-0.47892395,-0.30917785,0.09355102,0.33339804,0.05612998,-0.21000619,-0.13265936,-0.18034485,-0.25113249,-0.44923195,-0.20059000,-0.63823658,-0.22474793,0.00000000,0.00000000,0.00000000,0,16:49:26.0,0,0
106,0.00000000,0.00000000,0.00000000,0.02652691,-0.46947545,-0.51918352,-0.54105645,-0.35070699,-0.01870817,0.32930601,0.05565243,-0.27450374,-0.19040188,-0.24870311,-0.30812660,-0.49274540,-0.25211883,-0.67410707,-0.24954715,0.00000000,0.00000000,0.00000000,0,16:49:26.0,0,0
107,0.00000000,0.00000000,0.00000000,0.03596105,-0.43375444,-0.50264663,-0.53637022,-0.33792815,0.08823418,0.33876747,0.05616564,-0.22316825,-0.13367632,-0.16541433,-0.24188633,-0.43800893,-0.16200399,-0.60709280,-0.21363282,0.00000000,0.00000000,0.00000000,0,16:49:26.0,0,0
108,0.00000000,0.00000000,0.00000000,0.12186418,-0.28730851,-0.38043132,-0.41282839,-0.27169952,0.21648738,0.35978574,0.06203671,-0.14711294,-0.07135367,-0.10236317,-0.18899883,-0.39383170,-0.12451574,-0.58008522,-0.18923485,0.00000000,0.00000000,0.00000000,0,16:49:26.0,0,0
109,0.00000000,0.00000000,0.00000000,0.13070825,-0.29004073,-0.37151819,-0.40448681,-0.27158111,0.21168567,0.35986534,0.06350733,-0.14781787,-0.07521630,-0.11385794,-0.19693071,-0.39814204,-0.14162515,-0.58763885,-0.18801785,0.00000000,0.00000000,0.00000000,0,16:49:27.0,0,0
110,0.00000000,0.00000000,0.00000000,0.11124808,-0.35945514,-0.41514710,-0.44946304,-0.29870120,0.13890617,0.35065186,0.06547424,-0.19046849,-0.11421590,-0.16675553,-0.23462185,-0.42876968,-0.18187356,-0.61556083,-0.20711514,0.00000000,0.00000000,0.00000000,0,16:49:27.0,0,0
111,0.00000000,0.00000000,0.00000000,0.07627577,-0.44224223,-0.47609255,-0.50851220,-0.33604637,0.03483164,0.33713284,0.06549844,-0.24896029,-0.17204717,-0.23518389,-0.28900450,-0.47411296,-0.23717859,-0.65192229,-0.23070958,0.00000000,0.00000000,0.00000000,0,16:49:27.0,0,0
112,0.00000000,0.00000000,0.00000000,0.03151063,-0.52902561,-0.54585612,-0.57757151,-0.37667871,-0.00804959,0.33799231,0.05936612,-0.27987519,-0.19013035,-0.24760433,-0.28620335,-0.47223365,-0.19938487,-0.62640756,-0.22160915,0.00000000,0.00000000,0.00000000,0,16:49:27.0,0,0
113,0.00000000,0.00000000,0.00000000,0.12759297,-0.28761697,-0.37316126,-0.40409112,-0.26443335,0.24200720,0.34855267,0.06401724,-0.13330534,-0.06642381,-0.09467840,-0.18078133,-0.38179171,-0.11774127,-0.56487203,-0.17997757,0.00000000,0.00000000,0.00000000,0,16:49:27.0,0,0
114,0.00000000,0.00000000,0.00000000,0.14833480,-0.27402413,-0.35542631,-0.38269281,-0.25397888,0.25627869,0.36414129,0.07031813,-0.12486964,-0.05611582,-0.09836716,-0.17481545,-0.37717181,-0.12392908,-0.56831515,-0.17471743,0.00000000,0.00000000,0.00000000,0,16:49:28.0,0,0
115,0.00000000,0.00000000,0.00000000,0.12394315,-0.34519941,-0.40004051,-0.43192780,-0.28166050,0.18463436,0.37045783,0.07787705,-0.16729617,-0.09352314,-0.15030164,-0.21269383,-0.40945721,-0.16654405,-0.60013306,-0.19345051,0.00000000,0.00000000,0.00000000,0,16:49:28.0,0,0
116,0.00000000,0.00000000,0.00000000,0.08184250,-0.41910651,-0.45996049,-0.48555526,-0.31427824,0.08297480,0.34541753,0.07379045,-0.22747129,-0.14758560,-0.21336445,-0.26423383,-0.45227820,-0.21748415,-0.63608241,-0.21643928,0.00000000,0.00000000,0.00000000,0,16:49:28.0,0,0
117,0.00000000,0.00000000,0.00000000,0.03764959,-0.51511604,-0.53961825,-0.55308044,-0.35694209,-0.03496264,0.32983342,0.06357159,-0.29320166,-0.21313511,-0.28416446,-0.31549782,-0.49559668,-0.25200441,-0.67100763,-0.24279292,0.00000000,0.00000000,0.00000000,0,16:49:28.0,0,0
118,0.00000000,0.00000000,0.00000000,0.09739272,-0.31936550,-0.41348600,-0.42616826,-0.27547553,0.20206286,0.33449748,0.05946935,-0.16374254,-0.08902716,-0.11989957,-0.18907562,-0.38046908,-0.12515152,-0.57177043,-0.18840072,0.00000000,0.00000000,0.00000000,0,16:49:28.0,0,0
119,0.00000000,0.00000000,0.00000000,0.10561754,-0.29115501,-0.39840245,-0.39342725,-0.26497516,0.22817528,0.33293185,0.05343848,-0.14775816,-0.07663999,-0.10894029,-0.18111990,-0.37028313,-0.12513328,-0.57639509,-0.18600763,0.00000000,0.00000000,0.00000000,0,16:49:29.0,0,0
120,0.00000000,0.00000000,0.00000000,0.08408028,-0.35130581,-0.43939227,-0.43365851,-0.29082781,0.15770537,0.32977098,0.05750683,-0.19017172,-0.11283784,-0.15856373,-0.22088945,-0.40407336,-0.16769458,-0.60939234,-0.20461777,0.00000000,0.00000000,0.00000000,0,16:49:29.0,0,0
121,0.00000000,0.00000000,0.00000000,0.04261374,-0.42331228,-0.49861845,-0.49067062,-0.32521826,0.06193271,0.31451392,0.05268733,-0.24473968,-0.16740823,-0.21890393,-0.27027118,-0.44227523,-0.21510425,-0.64685994,-0.23019102,0.00000000,0.00000000,0.00000000,0,16:49:29.0,0,0
122,0.00000000,0.00000000,0.00000000,-0.00241967,-0.51500827,-0.57567298,-0.56175214,-0.36827925,-0.05429575,0.29538399,0.04286710,-0.30999580,-0.23133163,-0.29086986,-0.32828110,-0.49373770,-0.27005243,-0.69085115,-0.25887161,0.00000000,0.00000000,0.00000000,0,16:49:29.0,0,0
123,0.00000000,0.00000000,0.00000000,0.05062473,-0.35051405,-0.46879709,-0.45719281,-0.29570699,0.16754915,0.31296948,0.04665865,-0.19280313,-0.11351081,-0.13663402,-0.21170875,-0.39298135,-0.13564512,-0.59964830,-0.21010950,0.00000000,0.00000000,0.00000000,0,16:49:29.0,0,0
124,0.00000000,0.00000000,0.00000000,0.08143254,-0.29218581,-0.43275517,-0.40026480,-0.26931062,0.22689892,0.31196302,0.04228353,-0.15289217,-0.08360907,-0.10456467,-0.18277253,-0.36397365,-0.11483704,-0.58488500,-0.19762470,0.00000000,0.00000000,0.00000000,0,16:49:30.0,0,0
125,0.00000000,0.00000000,0.00000000,0.06016766,-0.32652959,-0.45004717,-0.42070377,-0.29081535,0.17725451,0.30487227,0.03942174,-0.17886432,-0.11370436,-0.14450127,-0.21042943,-0.38432419,-0.15039104,-0.60893863,-0.21062410,0.00000000,0.00000000,0.00000000,0,16:49:30.0,0,0
126,0.00000000,0.00000000,0.00000000,0.02373795,-0.39772552,-0.50676548,-0.47168428,-0.32284838,0.08455746,0.29170522,0.03983855,-0.23163447,-0.16218394,-0.20170538,-0.25807917,-0.42009038,-0.19492021,-0.64019436,-0.22937568,0.00000000,0.00000000,0.00000000,0,16:49:30.0,0,0
127,0.00000000,0.00000000,0.00000000,-0.01397970,-0.49536383,-0.58040106,-0.53834784,-0.36584443,-0.04413617,0.26364729,0.03062637,-0.30090010,-0.23194522,-0.27775672,-0.31759596,-0.46515134,-0.25400686,-0.67933631,-0.26316833,0.00000000,0.00000000,0.00000000,0,16:49:30.0,0,0
128,0.00000000,0.00000000,0.00000000,-0.03088140,-0.48028684,-0.59005845,-0.55957198,-0.36227229,0.04740490,0.26335490,0.02618352,-0.26083094,-0.17954646,-0.19486761,-0.25528464,-0.41036767,-0.16472852,-0.61769795,-0.23188952,0.00000000,0.00000000,0.00000000,0,16:49:30.0,0,0
129,0.00000000,0.00000000,0.00000000,0.05220402,-0.30975512,-0.46010390,-0.41676447,-0.28356954,0.18223116,0.28311324,0.03035724,-0.17973533,-0.11537404,-0.12380778,-0.20317744,-0.36424783,-0.12865275,-0.59134859,-0.21064915,0.00000000,0.00000000,0.00000000,0,16:49:31.0,0,0
130,0.00000000,0.00000000,0.00000000,0.05955875,-0.31873253,-0.46018872,-0.41110617,-0.28434405,0.16683708,0.28141451,0.02901002,-0.18615074,-0.11924464,-0.13814953,-0.21355596,-0.36861548,-0.14351818,-0.60415685,-0.21405102,0.00000000,0.00000000,0.00000000,0,16:49:31.0,0,0
131,0.00000000,0.00000000,0.00000000,0.03116036,-0.39569801,-0.51262659,-0.45830506,-0.31566003,0.07730854,0.27115309,0.03475458,-0.23746341,-0.16619903,-0.19409385,-0.25549877,-0.40181226,-0.18732324,-0.63360202,-0.23382080,0.00000000,0.00000000,0.00000000,0,16:49:31.0,0,0
132,0.00000000,0.00000000,0.00000000,-0.00582013,-0.47786918,-0.57420504,-0.52145892,-0.35517806,-0.03404804,0.25618455,0.02685267,-0.30290389,-0.22637184,-0.26198298,-0.30996838,-0.44550255,-0.23774143,-0.67163086,-0.25996131,0.00000000,0.00000000,0.00000000,0,16:49:31.0,0,0
133,0.00000000,0.00000000,0.00000000,-0.04307551,-0.53353047,-0.62754285,-0.57463586,-0.38685697,-0.01965165,0.25290105,0.01957344,-0.30433792,-0.21314031,-0.22887214,-0.28150630,-0.42167681,-0.17574033,-0.63095278,-0.24238391,0.00000000,0.00000000,0.00000000,0,16:49:31.0,0,0
134,0.00000000,0.00000000,0.00000000,0.04356339,-0.32669365,-0.47983661,-0.42950040,-0.29522267,0.16123149,0.28410763,0.02177241,-0.20548522,-0.12953505,-0.13678439,-0.22493577,-0.37661254,-0.13769943,-0.61546481,-0.22407439,0.00000000,0.00000000,0.00000000,0,16:49:32.0,0,0
135,0.00000000,0.00000000,0.00000000,0.05909987,-0.33238649,-0.47178352,-0.42900217,-0.30051357,0.16125563,0.28808609,0.02439046,-0.20308635,-0.13180894,-0.14785445,-0.22802258,-0.38334262,-0.15137695,-0.62542379,-0.22545251,0.00000000,0.00000000,0.00000000,0,16:49:32.0,0,0
136,0.00000000,0.00000000,0.00000000,0.02248510,-0.40602723,-0.52370095,-0.47711840,-0.33342057,0.08217283,0.28664231,0.03168656,-0.25144300,-0.17188597,-0.20385078,-0.27228147,-0.42523876,-0.19571552,-0.66329432,-0.24646638,0.00000000,0.00000000,0.00000000,0,16:49:32.0,0,0
137,0.00000000,0.00000000,0.00000000,-0.01182581,-0.49245858,-0.58462280,-0.53897583,-0.36914018,-0.01516293,0.28310680,0.02704379,-0.30915141,-0.22966620,-0.27180707,-0.32592335,-0.47389486,-0.24965462,-0.70341814,-0.27032530,0.00000000,0.00000000,0.00000000,0,16:49:32.0,0,0
138,0.00000000,0.00000000,0.00000000,-0.06273658,-0.58733302,-0.66202652,-0.61633694,-0.41866079,-0.11963359,0.26396406,0.02106559,-0.36962068,-0.28699154,-0.33702102,-0.36752933,-0.51440549,-0.27207291,-0.72893494,-0.29027200,0.00000000,0.00000000,0.00000000,0,16:49:32.0,0,0
139,0.00000000,0.00000000,0.00000000,0.03633592,-0.36059409,-0.49944133,-0.46269232,-0.31500894,0.16970365,0.30048606,0.02622677,-0.21433082,-0.13271168,-0.14360327,-0.23351988,-0.39693838,-0.13754138,-0.63243115,-0.23279467,0.00000000,0.00000000,0.00000000,0,16:49:33.0,0,0
140,0.00000000,0.00000000,0.00000000,0.04879849,-0.32372957,-0.47059780,-0.42161065,-0.30146083,0.20474577,0.30131385,0.02128516,-0.18824151,-0.11940736,-0.13338265,-0.22066775,-0.38597301,-0.13809729,-0.63416314,-0.22849682,0.00000000,0.00000000,0.00000000,0,16:49:33.0,0,0
141,0.00000000,0.00000000,0.00000000,0.03138958,-0.38547185,-0.50791484,-0.45999038,-0.32355985,0.13889349,0.30525127,0.03349108,-0.22518826,-0.14911236,-0.18299712,-0.25901625,-0.42215073,-0.18114299,-0.66801709,-0.24443564,0.00000000,0.00000000,0.00000000,0,16:49:33.0,0,0
142,0.00000000,0.00000000,0.00000000,0.00261213,-0.46271229,-0.56297976,-0.50901550,-0.35307950,0.04649290,0.29578811,0.03446013,-0.27788997,-0.20154138,-0.24383961,-0.30687988,-0.46194473,-0.23133621,-0.70222098,-0.26373610,0.00000000,0.00000000,0.00000000,0,16:49:33.0,0,0
143,0.00000000,0.00000000,0.00000000,-0.03553677,-0.56044793,-0.63719976,-0.58821034,-0.39992064,-0.06949174,0.28879246,0.03127830,-0.34792674,-0.26737875,-0.31679499,-0.36708623,-0.51525009,-0.28902030,-0.74663776,-0.29645294,0.00000000,0.00000000,0.00000000,0,16:49:33.0,0,0
144,0.00000000,0.00000000,0.00000000,0.01167648,-0.40248084,-0.53527170,-0.49328315,-0.32814896,0.13618240,0.30433190,0.03426462,-0.24051127,-0.15773273,-0.17116921,-0.26338413,-0.42426926,-0.15978003,-0.66166866,-0.24895883,0.00000000,0.00000000,0.00000000,0,16:49:34.0,0,0
145,0.00000000,0.00000000,0.00000000,0.04458581,-0.35294789,-0.49411169,-0.43920672,-0.30648148,0.18934524,0.31459871,0.03226219,-0.20243648,-0.12518264,-0.14015746,-0.23273757,-0.40000856,-0.14370961,-0.65128279,-0.24082777,0.00000000,0.00000000,0.00000000,0,16:49:34.0,0,0
146,0.00000000,0.00000000,0.00000000,0.02754333,-0.38313121,-0.51411104,-0.45263842,-0.32222965,0.13418305,0.29331788,0.03511132,-0.22733644,-0.15255339,-0.18113133,-0.26004064,-0.41771185,-0.17717016,-0.67293161,-0.24886909,0.00000000,0.00000000,0.00000000,0,16:49:34.0,0,0
147,0.00000000,0.00000000,0.00000000,-0.00635454,-0.45041573,-0.56450665,-0.50412846,-0.35111880,0.04979952,0.28450179,0.03439595,-0.27753899,-0.19439261,-0.23233382,-0.30348831,-0.45016819,-0.21684162,-0.70129353,-0.26957041,0.00000000,0.00000000,0.00000000,0,16:49:34.0,0,0
148,0.00000000,0.00000000,0.00000000,-0.03763773,-0.54048616,-0.63248986,-0.57194072,-0.39175659,-0.06180097,0.27711600,0.03781755,-0.34301335,-0.25704008,-0.30169570,-0.35777712,-0.49763846,-0.27249455,-0.74389470,-0.29548597,0.00000000,0.00000000,0.00000000,0,16:49:34.0,0,0
149,0.00000000,0.00000000,0.00000000,0.01488592,-0.37968302,-0.52325642,-0.46967357,-0.32284972,0.15152873,0.29415375,0.03040215,-0.23000598,-0.14832711,-0.15744390,-0.24965665,-0.40185556,-0.14422408,-0.65716577,-0.24823707,0.00000000,0.00000000,0.00000000,0,16:49:35.0,0,0
150,0.00000000,0.00000000,0.00000000,0.04336277,-0.32956183,-0.48528603,-0.41548398,-0.30245718,0.20131177,0.29840294,0.03067762,-0.19376373,-0.11787847,-0.13026494,-0.22233368,-0.37970489,-0.12833554,-0.65020549,-0.24194787,0.00000000,0.00000000,0.00000000,0,16:49:35.0,0,0
151,0.00000000,0.00000000,0.00000000,0.03496905,-0.36873099,-0.50515193,-0.43401888,-0.31777492,0.15164071,0.29346961,0.03801169,-0.21677732,-0.14023471,-0.16833645,-0.25098240,-0.40417823,-0.16434079,-0.67504150,-0.25059599,0.00000000,0.00000000,0.00000000,0,16:49:35.0,0,0
152,0.00000000,0.00000000,0.00000000,0.01458738,-0.44245309,-0.55287933,-0.48989961,-0.34903768,0.07111886,0.29423866,0.04314213,-0.26574653,-0.18579224,-0.22712170,-0.29584125,-0.44279569,-0.20964913,-0.70838714,-0.27230769,0.00000000,0.00000000,0.00000000,0,16:49:35.0,0,0
153,0.00000000,0.00000000,0.00000000,-0.03203180,-0.53541404,-0.62581277,-0.55723572,-0.39362711,-0.05034949,0.26978737,0.03355028,-0.33302099,-0.25440252,-0.29973042,-0.35358208,-0.49148747,-0.26585057,-0.74893963,-0.30144042,0.00000000,0.00000000,0.00000000,0,16:49:35.0,0,0
154,0.00000000,0.00000000,0.00000000,0.00712907,-0.39569896,-0.53717726,-0.47731268,-0.33192521,0.14595100,0.28617436,0.03778376,-0.23575068,-0.15458040,-0.16347191,-0.25829309,-0.40457684,-0.14517632,-0.67047411,-0.25559646,0.00000000,0.00000000,0.00000000,0,16:49:36.0,0,0
155,0.00000000,0.00000000,0.00000000,0.05945903,-0.32474351,-0.47781691,-0.40269572,-0.29787722,0.21166575,0.29648736,0.04066730,-0.18599832,-0.11131026,-0.12243253,-0.22043027,-0.37319767,-0.12102801,-0.65898138,-0.24506652,0.00000000,0.00000000,0.00000000,0,16:49:36.0,0,0
156,0.00000000,0.00000000,0.00000000,0.05042780,-0.35096341,-0.48626599,-0.40805584,-0.30742508,0.16950536,0.27912199,0.04194039,-0.20323919,-0.13471727,-0.15687291,-0.24341969,-0.39003310,-0.15460782,-0.67706513,-0.25477263,0.00000000,0.00000000,0.00000000,0,16:49:36.0,0,0
157,0.00000000,0.00000000,0.00000000,0.02150151,-0.42453328,-0.54321206,-0.45944303,-0.34033495,0.08200704,0.27238309,0.04565981,-0.25506121,-0.18098888,-0.21363921,-0.28817573,-0.42617711,-0.19809900,-0.70876926,-0.27763695,0.00000000,0.00000000,0.00000000,0,16:49:36.0,0,0
158,0.00000000,0.00000000,0.00000000,-0.02291332,-0.51556373,-0.61622566,-0.52873957,-0.38178253,-0.04167172,0.24431203,0.03502788,-0.32796291,-0.24872205,-0.28559464,-0.34865046,-0.47225398,-0.25531930,-0.74628305,-0.30257434,0.00000000,0.00000000,0.00000000,0,16:49:36.0,0,0
159,0.00000000,0.00000000,0.00000000,0.00510959,-0.40174818,-0.55089796,-0.47166601,-0.33527821,0.12044222,0.25336450,0.03231810,-0.25054979,-0.16803940,-0.17014131,-0.26845953,-0.40070722,-0.15010455,-0.68318230,-0.27020749,0.00000000,0.00000000,0.00000000,0,16:49:37.0,0,0
160,0.00000000,0.00000000,0.00000000,0.05073912,-0.34098795,-0.49776924,-0.40770659,-0.31201476,0.17661579,0.26908284,0.03127830,-0.21328059,-0.13337888,-0.14133544,-0.24194711,-0.38076830,-0.13560273,-0.67824286,-0.26608068,0.00000000,0.00000000,0.00000000,0,16:49:37.0,0,0
161,0.00000000,0.00000000,0.00000000,0.04328737,-0.36575997,-0.50899100,-0.41917706,-0.32676220,0.13578697,0.25633174,0.02916123,-0.23375951,-0.15955055,-0.17509133,-0.26554966,-0.39963457,-0.16837214,-0.69941717,-0.27634206,0.00000000,0.00000000,0.00000000,0,16:49:37.0,0,0
162,0.00000000,0.00000000,0.00000000,0.00437572,-0.43953648,-0.56447643,-0.47464561,-0.36484405,0.04979636,0.24725863,0.02692762,-0.28522417,-0.20696872,-0.23289472,-0.31097043,-0.43770427,-0.21550219,-0.73361474,-0.30326068,0.00000000,0.00000000,0.00000000,0,16:49:37.0,0,0
